,PolygonID,HabType,CumEggs,PolygonAreaLL,PolygonAream2,EggDensityperHA,lnEggDensity,log10EggDensity,ProbEggs
34682,34682,MWROW60-100,32,2500.001784,2500.001784,127.9999087,4.85202955,2.10720966,0.09
34683,34683,MWROW60-100,62,2499.997157,2499.997157,248.000282,5.513429883,2.394452175,0.09
34684,34684,MWROW60-100,138,3573.147588,3573.147588,386.2141056,5.956391893,2.586828131,0.09
34685,34685,MWROW60-100,42,2499.985819,2499.985819,168.000953,5.123969652,2.225311745,0.09
34686,34686,MWROW60-100,22,2500.000198,2500.000198,87.99999303,4.477336735,1.944482638,0.09
34687,34687,MWROW60-100,96,2500.003858,2500.003858,383.9994074,5.950641009,2.584330554,0.09
34688,34688,MWROW60-100,50,2492.824439,2492.824439,200.5756973,5.301191718,2.302278311,0.09
34689,34689,MWROW60-100,30,2500.002392,2500.002392,119.9998852,4.787490786,2.079180831,0.09
34690,34690,MWROW60-100,42,2500.000465,2500.000465,167.9999688,5.123963793,2.225309201,0.09
34691,34691,MWROW60-100,62,2500.000019,2500.000019,247.9999981,5.513428739,2.394451678,0.09
34692,34692,MWROW60-100,32,2500.001461,2500.001461,127.9999252,4.85202968,2.107209716,0.09
34693,34693,MWROW60-100,48,2500.000692,2500.000692,191.9999469,5.257495095,2.283301108,0.09
34694,34694,MWROW60-100,56,2499.997515,2499.997515,224.0002227,5.411647046,2.35024845,0.09
34695,34695,MWROW60-100,60,2478.622738,2478.622738,242.0699168,5.489226597,2.383940821,0.09
34696,34696,MWROW60-100,48,2499.999014,2499.999014,192.0000757,5.257495766,2.2833014,0.09
34697,34697,MWROW60-100,58,2499.995765,2499.995765,232.000393,5.446739066,2.365488721,0.09
34698,34698,MWROW60-100,40,2500.001352,2500.001352,159.9999135,5.075173274,2.204119748,0.09
34699,34699,MWROW60-100,62,2499.998313,2499.998313,248.0001674,5.513429421,2.394451974,0.09
34700,34700,MWROW60-100,64,2500.000561,2500.000561,255.9999426,5.54517722,2.408239868,0.09
34701,34701,MWROW60-100,108,2792.401137,2792.401137,386.7639164,5.957814472,2.587445949,0.09
34702,34702,MWROW60-100,48,2500.00082,2500.00082,191.999937,5.257495044,2.283301086,0.09
34703,34703,MWROW60-100,40,2473.089038,2473.089038,161.7410428,5.085996555,2.208820239,0.09
34704,34704,MWROW60-100,60,2500.00044,2500.00044,239.9999578,5.480638747,2.380211165,0.09
34705,34705,MWROW60-100,100,2485.291778,2485.291778,402.3672427,5.997365211,2.604622617,0.09
34706,34706,MWROW60-100,56,2473.800328,2473.800328,226.3723526,5.422181221,2.354823384,0.09
34707,34707,MWROW60-100,52,2499.997788,2499.997788,208.000184,5.337538965,2.318063719,0.09
34708,34708,MWROW60-100,76,2500.00125,2500.00125,303.999848,5.717027201,2.482873366,0.09
34709,34709,MWROW60-100,70,2499.998081,2499.998081,280.0002149,5.634790371,2.447158365,0.09
34710,34710,MWROW60-100,66,2499.997046,2499.997046,264.0003119,5.575950285,2.42160444,0.09
34711,34711,MWROW60-100,150,2464.787035,2464.787035,608.5718477,6.411114979,2.784311858,0.09
34712,34712,MWROW60-100,116,2484.661777,2484.661777,466.8643478,6.14603874,2.66919071,0.09
34713,34713,MWROW60-100,58,2499.999544,2499.999544,232.0000423,5.446737554,2.365488064,0.09
34714,34714,MWROW60-100,42,2467.969851,2467.969851,170.1803609,5.136858821,2.23090944,0.09
34715,34715,MWROW60-100,20,2499.999305,2499.999305,80.00002224,4.382026913,1.903090108,0.09
34716,34716,MWROW60-100,40,2499.994751,2499.994751,160.0003359,5.075175915,2.204120895,0.09
34717,34717,MWROW60-100,32,2499.999001,2499.999001,128.0000511,4.852030664,2.107210143,0.09
34718,34718,MWROW60-100,72,2500.001613,2500.001613,287.9998142,5.662959835,2.459392208,0.09
34719,34719,MWROW60-100,62,2471.702386,2471.702386,250.839261,5.52481234,2.399395513,0.09
34720,34720,MWROW60-100,76,2500.000592,2500.000592,303.999928,5.717027465,2.482873481,0.09
34721,34721,MWROW60-100,50,2500.000469,2500.000469,199.9999625,5.298317179,2.301029914,0.09
34722,34722,MWROW60-100,58,2499.998491,2499.998491,232.00014,5.446737975,2.365488247,0.09
34723,34723,MWROW60-100,56,2500.001131,2500.001131,223.9998987,5.411645599,2.350247822,0.09
34724,34724,MWROW60-100,38,2499.999828,2499.999828,152.0000105,5.02388059,2.181843618,0.09
34725,34725,MWROW60-100,12,2455.143961,2455.143961,48.87697093,3.889306343,1.689104283,0.09
34726,34726,MWROW60-100,12,2500.001617,2500.001617,47.99996895,3.871200364,1.681240956,0.09
34727,34727,MWROW60-100,22,2500.005775,2500.005775,87.99979672,4.477334504,1.944481669,0.09
34728,34728,MWROW60-100,12,2659.68885,2659.68885,45.11805958,3.809282601,1.654350413,0.09
34729,34729,MWROW60-100,54,2499.998012,2499.998012,216.0001718,5.375279203,2.334454097,0.09
34730,34730,MWROW60-100,60,2499.998567,2499.998567,240.0001376,5.480639497,2.380211491,0.09
34731,34731,MWROW60-100,58,2500.003056,2500.003056,231.9997164,5.446736149,2.365487454,0.09
34732,34732,MWROW60-100,38,2895.51288,2895.51288,131.2375443,4.877008997,2.118058095,0.09
34733,34733,MWROW60-100,62,2489.82092,2489.82092,249.0138929,5.51750869,2.396223578,0.09
34734,34734,MWROW60-100,68,2499.996763,2499.996763,272.0003522,5.605803361,2.434569466,0.09
34735,34735,MWROW60-100,34,2490.86625,2490.86625,136.498698,4.916315076,2.135128509,0.09
34736,34736,MWROW60-100,36,2459.465426,2459.465426,146.3732713,4.986160012,2.165461779,0.09
34737,34737,MWROW60-100,50,2418.706918,2418.706918,206.7220283,5.331375032,2.315386758,0.09
34738,34738,MWROW60-100,30,2465.447432,2465.447432,121.681767,4.80140917,2.085225508,0.09
34739,34739,MWROW60-100,16,2380.994845,2380.994845,67.19880152,4.207655413,1.827361528,0.09
34740,34740,MWROW60-100,24,2499.997819,2499.997819,96.00008375,4.564349064,1.982271612,0.09
34741,34741,MWROW60-100,32,2613.163655,2613.163655,122.4569305,4.80775938,2.087983369,0.09
34742,34742,MWROW60-100,28,2499.999298,2499.999298,112.0000314,4.718499152,2.049218145,0.09
34743,34743,MWROW60-100,24,2502.299235,2502.299235,95.9117905,4.56342892,1.981871999,0.09
34744,34744,MWROW60-100,38,2500.000507,2500.000507,151.9999692,5.023880318,2.1818435,0.09
34745,34745,MWROW60-100,44,2500.000474,2500.000474,175.9999666,5.170483805,2.245512585,0.09
34746,34746,MWROW60-100,98,3751.856722,3751.856722,261.2040045,5.565301728,2.416979831,0.09
34747,34747,MWROW60-100,64,2500.00059,2500.00059,255.9999396,5.545177208,2.408239863,0.09
34748,34748,MWROW60-100,40,2499.998628,2499.998628,160.0000878,5.075174364,2.204120221,0.09
34749,34749,MWROW60-100,48,2500.003216,2500.003216,191.999753,5.257494086,2.28330067,0.09
34750,34750,MWROW60-100,30,2500.004311,2500.004311,119.9997931,4.787490018,2.079180497,0.09
34751,34751,MWROW60-100,40,2500.00204,2500.00204,159.9998694,5.075172999,2.204119628,0.09
34752,34752,MWROW60-100,46,2499.996961,2499.996961,184.0002237,5.214936973,2.264818351,0.09
34753,34753,MWROW60-100,58,2499.998356,2499.998356,232.0001526,5.446738029,2.36548827,0.09
34754,34754,MWROW60-100,28,2499.997195,2499.997195,112.0001257,4.718499993,2.04921851,0.09
34755,34755,MWROW60-100,52,2499.998326,2499.998326,208.0001393,5.337538749,2.318063626,0.09
34756,34756,MWROW60-100,108,2475.617081,2475.617081,436.2548668,6.07822663,2.639740285,0.09
34757,34757,MWROW60-100,50,2500.004341,2500.004341,199.9996527,5.29831563,2.301029242,0.09
34758,34758,MWROW60-100,30,2500.001752,2500.001752,119.9999159,4.787491042,2.079180942,0.09
34759,34759,MWROW60-100,62,2500.00134,2500.00134,247.9998671,5.51342821,2.394451448,0.09
34760,34760,MWROW60-100,68,2477.935148,2477.935148,274.4220326,5.614667186,2.438418977,0.09
34761,34761,MWROW60-100,74,2500.000503,2500.000503,295.9999404,5.690359253,2.471291624,0.09
34762,34762,MWROW60-100,60,2500.006037,2500.006037,239.9994204,5.480636509,2.380210193,0.09
34763,34763,MWROW60-100,86,2500.004903,2500.004903,343.9993253,5.840639696,2.536557591,0.09
34764,34764,MWROW60-100,62,2500.003068,2500.003068,247.9996957,5.513427519,2.394451148,0.09
34765,34765,MWROW60-100,74,2499.998457,2499.998457,296.0001827,5.690360072,2.471291979,0.09
34766,34766,MWROW60-100,58,2499.998382,2499.998382,232.0001502,5.446738019,2.365488266,0.09
34767,34767,MWROW60-100,34,2499.997501,2499.997501,136.0001359,4.912655885,2.133539342,0.09
34768,34768,MWROW60-100,56,2499.997054,2499.997054,224.000264,5.41164723,2.35024853,0.09
34769,34769,MWROW60-100,74,2492.449424,2492.449424,296.8966964,5.693384255,2.472605365,0.09
34770,34770,MWROW60-100,50,2500.000642,2500.000642,199.9999486,5.29831711,2.301029884,0.09
34771,34771,MWROW60-100,66,2500.000761,2500.000761,263.9999196,5.575948799,2.421603795,0.09
34772,34772,MWROW60-100,16,2499.998007,2499.998007,64.00005102,4.158883881,1.80618032,0.09
34773,34773,MWROW60-100,54,2500.000693,2500.000693,215.9999401,5.37527813,2.334453631,0.09
34774,34774,MWROW60-100,46,2488.548929,2488.548929,184.846677,5.219526708,2.266811648,0.09
34775,34775,MWROW60-100,44,2499.999773,2499.999773,176.000016,5.170484086,2.245512707,0.09
34776,34776,MWROW60-100,72,4500.15888,4500.15888,159.9943511,5.075138509,2.204104649,0.09
34777,34777,MWROW60-100,34,2662.133215,2662.133215,127.7171248,4.849817856,2.106249133,0.09
34778,34778,MWROW60-100,12,2627.194495,2627.194495,45.67610058,3.821575198,1.659689021,0.09
34779,34779,MWROW60-100,22,2500.006162,2500.006162,87.9997831,4.47733435,1.944481602,0.09
34780,34780,MWROW60-100,26,2496.992146,2496.992146,104.1252775,4.645594765,2.017556172,0.09
34781,34781,MWROW60-100,22,2500.003025,2500.003025,87.99989352,4.477335604,1.944482147,0.09
34782,34782,MWROW60-100,34,2489.321042,2489.321042,136.5834275,4.916935618,2.135398007,0.09
34783,34783,MWROW60-100,22,2718.159746,2718.159746,80.93711208,4.393672459,1.908147704,0.09
34784,34784,MWROW60-100,18,2500.004087,2500.004087,71.99988229,4.276664484,1.857331786,0.09
34785,34785,MWROW60-100,24,2500.004548,2500.004548,95.99982536,4.564346372,1.982270443,0.09
34786,34786,MWROW60-100,24,2500.000983,2500.000983,95.99996225,4.564347798,1.982271062,0.09
34787,34787,MWROW60-100,18,2491.841873,2491.841873,72.23572328,4.279934706,1.858752026,0.09
34788,34788,MWROW60-100,18,2499.998914,2499.998914,72.00003128,4.276666553,1.857332685,0.09
34789,34789,MWROW60-100,18,2499.998257,2499.998257,72.0000502,4.276666816,1.857332799,0.09
34790,34790,MWROW60-100,12,2499.999412,2499.999412,48.00001129,3.871201246,1.68124134,0.09
34791,34791,MWROW60-100,24,2632.689141,2632.689141,91.16154135,4.512633112,1.95981166,0.09
34792,34792,MWROW60-100,48,2469.963298,2469.963298,194.3348714,5.269582812,2.288550737,0.09
34793,34793,MWROW60-100,24,2431.643668,2431.643668,98.69867167,4.592071488,1.994311308,0.09
34794,34794,MWROW60-100,26,2792.163098,2792.163098,93.11776958,4.533865032,1.969032565,0.09
34795,34795,MWROW60-100,14,2468.719309,2468.719309,56.70956576,4.037942905,1.753656322,0.09
34796,34796,MWROW60-100,18,2500.00484,2500.00484,71.99986061,4.276664183,1.857331656,0.09
34797,34797,MWROW60-100,30,2470.60822,2470.60822,121.4275892,4.799318111,2.084317373,0.09
34798,34798,MWROW60-100,22,2500.00401,2500.00401,87.99985885,4.47733521,1.944481976,0.09
34799,34799,MWROW60-100,28,2499.995818,2499.995818,112.0001874,4.718500544,2.049218749,0.09
34800,34800,MWROW60-100,4,2499.999962,2499.999962,16.00000024,2.772588737,1.204119989,0.09
34801,34801,MWROW60-100,0,2483.483701,2483.483701,0,#NAME?,#NAME?,0.09
34802,34802,MWROW60-100,8,2499.997662,2499.997662,32.00002993,3.465736838,1.505150384,0.09
34803,34803,MWROW60-100,2,2500.001502,2500.001502,7.999995194,2.079440941,0.903089726,0.09
34804,34804,MWROW60-100,0,2499.99919,2499.99919,0,#NAME?,#NAME?,0.09
34805,34805,MWROW60-100,0,2499.999503,2499.999503,0,#NAME?,#NAME?,0.09
34806,34806,MWROW60-100,0,2476.63942,2476.63942,0,#NAME?,#NAME?,0.09
34807,34807,MWROW60-100,0,2500.02233,2500.02233,0,#NAME?,#NAME?,0.09
34808,34808,MWROW60-100,0,2500.000512,2500.000512,0,#NAME?,#NAME?,0.09
34809,34809,MWROW60-100,4,2499.999391,2499.999391,16.0000039,2.772588966,1.204120088,0.09
34810,34810,MWROW60-100,0,2499.998832,2499.998832,0,#NAME?,#NAME?,0.09
34811,34811,MWROW60-100,2,2470.945002,2470.945002,8.094069267,2.091131604,0.908166917,0.09
34812,34812,MWROW60-100,10,2499.998542,2499.998542,40.00002333,3.688880037,1.602060245,0.09
34813,34813,MWROW60-100,12,2499.998542,2499.998542,48.00002799,3.871201594,1.681241491,0.09
34814,34814,MWROW60-100,24,2499.999832,2499.999832,96.00000645,4.564348259,1.982271262,0.09
34815,34815,MWROW60-100,44,2458.826866,2458.826866,178.9471256,5.187090374,2.252724727,0.09
34816,34816,MWROW60-100,20,2499.998638,2499.998638,80.00004358,4.382027179,1.903090224,0.09
34817,34817,MWROW60-100,24,2500.002514,2500.002514,95.99990346,4.564347186,1.982270796,0.09
34818,34818,MWROW60-100,32,2499.986236,2499.986236,128.0007047,4.85203577,2.107212361,0.09
34819,34819,MWROW60-100,18,2452.457078,2452.457078,73.39577994,4.29586644,1.86567109,0.09
34820,34820,MWROW60-100,30,2499.995686,2499.995686,120.0002071,4.787493468,2.079181995,0.09
34821,34821,MWROW60-100,18,2496.669903,2496.669903,72.09603472,4.277999046,1.857911379,0.09
34822,34822,MWROW60-100,34,2499.999987,2499.999987,136.0000007,4.912654891,2.133538911,0.09
34823,34823,MWROW60-100,44,2499.999917,2499.999917,176.0000058,5.170484028,2.245512682,0.09
34824,34824,MWROW60-100,28,2500.002855,2500.002855,111.9998721,4.718497729,2.049217527,0.09
34825,34825,MWROW60-100,28,2499.99904,2499.99904,112.000043,4.718499255,2.049218189,0.09
34826,34826,MWROW60-100,66,2500.002547,2500.002547,263.999731,5.575948084,2.421603484,0.09
34827,34827,MWROW60-100,22,2500.000387,2500.000387,87.99998638,4.47733666,1.944482605,0.09
34828,34828,MWROW60-100,32,2477.869556,2477.869556,129.1431985,4.860921855,2.111071539,0.09
34829,34829,MWROW60-100,30,2499.999859,2499.999859,120.0000068,4.787491799,2.079181271,0.09
34830,34830,MWROW60-100,30,2499.999547,2499.999547,120.0000217,4.787491924,2.079181325,0.09
34831,34831,MWROW60-100,20,2456.764913,2456.764913,81.40787055,4.399471958,1.910666395,0.09
34832,34832,MWROW60-100,48,2499.99922,2499.99922,192.0000599,5.257495684,2.283301364,0.09
34833,34833,MWROW60-100,40,2448.363389,2448.363389,163.374441,5.09604475,2.213184115,0.09
34834,34834,MWROW60-100,22,2499.999595,2499.999595,88.00001426,4.477336976,1.944482743,0.09
34835,34835,MWROW60-100,14,2500.001598,2500.001598,55.9999642,4.025351052,1.748187749,0.09
34836,34836,MWROW60-100,18,2480.589259,2480.589259,72.56340377,4.284460715,1.860717646,0.09
34837,34837,MWROW60-100,10,2500.001934,2500.001934,39.99996906,3.688878681,1.602059655,0.09
34838,34838,MWROW60-100,16,2500.000522,2500.000522,63.99998664,4.158882875,1.806179883,0.09
34839,34839,MWROW60-100,34,2500.006447,2500.006447,135.9996493,4.912652307,2.133537788,0.09
34840,34840,MWROW60-100,18,2468.468696,2468.468696,72.91970131,4.289358854,1.862844881,0.09
34841,34841,MWROW60-100,22,2500.000838,2500.000838,87.9999705,4.477336479,1.944482527,0.09
34842,34842,MWROW60-100,14,2499.999235,2499.999235,56.00001714,4.025351997,1.74818816,0.09
34843,34843,MWROW60-100,46,2500.00368,2500.00368,183.9997292,5.214934286,2.264817184,0.09
34844,34844,MWROW60-100,48,2499.999705,2499.999705,192.0000227,5.25749549,2.28330128,0.09
34845,34845,MWROW60-100,56,2500.000738,2500.000738,223.9999339,5.411645757,2.35024789,0.09
34846,34846,MWROW60-100,50,2500.00018,2500.00018,199.9999856,5.298317295,2.301029964,0.09
34847,34847,MWROW60-100,60,2500.000001,2500.000001,239.9999999,5.480638923,2.380211242,0.09
34848,34848,MWROW60-100,26,2499.998248,2499.998248,104.0000729,4.6443916,2.017033644,0.09
34849,34849,MWROW60-100,54,2465.34047,2465.34047,219.0366834,5.38923922,2.340516855,0.09
34850,34850,MWROW60-100,52,2486.680783,2486.680783,209.1140944,5.342880009,2.320383305,0.09
34851,34851,MWROW60-100,58,2500.003587,2500.003587,231.9996671,5.446735937,2.365487362,0.09
34852,34852,MWROW60-100,84,2453.460337,2453.460337,342.3735804,5.835902481,2.534500245,0.09
34853,34853,MWROW60-100,72,2500.001428,2500.001428,287.9998355,5.662959909,2.45939224,0.09
34854,34854,MWROW60-100,32,2499.999105,2499.999105,128.0000458,4.852030622,2.107210125,0.09
34855,34855,MWROW60-100,72,2500.001764,2500.001764,287.9997968,5.662959775,2.459392181,0.09
34856,34856,MWROW60-100,90,2481.936715,2481.936715,362.6200437,5.893355574,2.559451806,0.09
34857,34857,MWROW60-100,44,2442.606053,2442.606053,180.1354743,5.193709203,2.255599248,0.09
34858,34858,MWROW60-100,42,2499.99986,2499.99986,168.0000094,5.123964035,2.225309306,0.09
34859,34859,MWROW60-100,46,2463.714674,2463.714674,186.7099323,5.229556248,2.271167421,0.09
34860,34860,MWROW60-100,70,2500.000843,2500.000843,279.9999056,5.634789266,2.447157885,0.09
34861,34861,MWROW60-100,50,2474.678113,2474.678113,202.0464792,5.308497766,2.305451287,0.09
34862,34862,MWROW60-100,54,2499.997138,2499.997138,216.0002473,5.375279552,2.334454248,0.09
34863,34863,MWROW60-100,46,2474.499076,2474.499076,185.89621,5.225188507,2.269270536,0.09
34864,34864,MWROW60-100,60,3613.398483,3613.398483,166.0486666,5.112280918,2.220235392,0.09
34865,34865,MWROW60-100,34,2499.999661,2499.999661,136.0000184,4.912655021,2.133538967,0.09
34866,34866,MWROW60-100,50,2499.998085,2499.998085,200.0001532,5.298318133,2.301030328,0.09
34867,34867,MWROW60-100,36,2500.001626,2500.001626,143.9999063,4.969812649,2.15836221,0.09
34868,34868,MWROW60-100,14,2490.766817,2490.766817,56.20758999,4.029051801,1.749794964,0.09
34869,34869,MWROW60-100,16,2500.000897,2500.000897,63.99997704,4.158882725,1.806179818,0.09
34870,34870,MWROW60-100,26,2461.166666,2461.166666,105.6409562,4.660046139,2.023832324,0.09
34871,34871,MWROW60-100,14,2445.768983,2445.768983,57.24171047,4.047282837,1.757712603,0.09
34872,34872,MWROW60-100,88,2377.300143,2377.300143,370.1678152,5.913956457,2.568398656,0.09
34873,34873,MWROW60-100,38,2499.999111,2499.999111,152.0000541,5.023880876,2.181843742,0.09
34874,34874,MWROW60-100,22,2500.001578,2500.001578,87.99994445,4.477336183,1.944482398,0.09
34875,34875,MWROW60-100,22,2500.001314,2500.001314,87.99995375,4.477336289,1.944482444,0.09
34876,34876,MWROW60-100,20,2457.912767,2457.912767,81.36985278,4.399004845,1.91046353,0.09
34877,34877,MWROW60-100,20,2478.302913,2478.302913,80.70038531,4.39074335,1.906875608,0.09
34878,34878,MWROW60-100,22,2500.001418,2500.001418,87.99995009,4.477336247,1.944482426,0.09
34879,34879,MWROW60-100,26,2484.118129,2484.118129,104.6649098,4.650763912,2.019801104,0.09
34880,34880,MWROW60-100,26,2487.540719,2487.540719,104.5209021,4.649387072,2.019203149,0.09
34881,34881,MWROW60-100,36,2478.241929,2478.241929,145.2642681,4.978554622,2.1621588,0.09
34882,34882,MWROW60-100,82,2500.002273,2500.002273,327.9997018,5.793012699,2.515873449,0.09
34883,34883,MWROW60-100,86,2498.132686,2498.132686,344.2571345,5.841388862,2.536882949,0.09
34884,34884,MWROW60-100,54,2498.470886,2498.470886,216.1321963,5.37589024,2.334719467,0.09
34885,34885,MWROW60-100,76,2500.001509,2500.001509,303.9998165,5.717027098,2.482873321,0.09
34886,34886,MWROW60-100,72,2499.999743,2499.999743,288.0000296,5.662960583,2.459392532,0.09
34887,34887,MWROW60-100,42,2499.998549,2499.998549,168.0000975,5.12396456,2.225309534,0.09
34888,34888,MWROW60-100,54,2491.576164,2491.576164,216.7302801,5.378653632,2.335919592,0.09
34889,34889,MWROW60-100,58,2500.001338,2500.001338,231.9998758,5.446736836,2.365487752,0.09
34890,34890,MWROW60-100,58,2500.001146,2500.001146,231.9998937,5.446736913,2.365487786,0.09
34891,34891,MWROW60-100,56,2500.003709,2500.003709,223.9996677,5.411644568,2.350247374,0.09
34892,34892,MWROW60-100,58,2455.802955,2455.802955,236.1753001,5.464574327,2.373234476,0.09
34893,34893,MWROW60-100,46,2499.998524,2499.998524,184.0001086,5.214936348,2.264818079,0.09
34894,34894,MWROW60-100,52,2499.998119,2499.998119,208.0001565,5.337538832,2.318063662,0.09
34895,34895,MWROW60-100,68,2500.002565,2500.002565,271.9997209,5.60580104,2.434568458,0.09
34896,34896,MWROW60-100,56,2500.004253,2500.004253,223.9996189,5.411644351,2.35024728,0.09
34897,34897,MWROW60-100,50,2499.997829,2499.997829,200.0001737,5.298318235,2.301030373,0.09
34898,34898,MWROW60-100,22,2454.790576,2454.790576,89.62067972,4.495586094,1.952408233,0.09
34899,34899,MWROW60-100,34,2499.997304,2499.997304,136.0001467,4.912655964,2.133539377,0.09
34900,34900,MWROW60-100,26,2499.999751,2499.999751,104.0000104,4.644390999,2.017033383,0.09
34901,34901,MWROW60-100,30,2500.000375,2500.000375,119.999982,4.787491593,2.079181181,0.09
34902,34902,MWROW60-100,32,2493.775388,2493.775388,128.3194956,4.854523214,2.108292644,0.09
34903,34903,MWROW60-100,32,2479.220086,2479.220086,129.0728491,4.860376967,2.110834897,0.09
34904,34904,MWROW60-100,48,2499.998577,2499.998577,192.0001093,5.257495941,2.283301476,0.09
34905,34905,MWROW60-100,18,2500.004716,2500.004716,71.99986418,4.276664233,1.857331677,0.09
34906,34906,MWROW60-100,18,2499.997159,2499.997159,72.00008182,4.276667255,1.85733299,0.09
34907,34907,MWROW60-100,30,2499.998672,2499.998672,120.0000637,4.787492274,2.079181477,0.09
34908,34908,MWROW60-100,18,2455.990447,2455.990447,73.29018735,4.29442673,1.865045832,0.09
34909,34909,MWROW60-100,20,2500.002566,2500.002566,79.99991789,4.382025608,1.903089541,0.09
34910,34910,MWROW60-100,14,2500.003188,2500.003188,55.99992859,4.025350416,1.748187473,0.09
34911,34911,MWROW60-100,34,2652.037493,2652.037493,128.2033157,4.853617408,2.107899257,0.09
34912,34912,MWROW60-100,30,2500.000513,2500.000513,119.9999754,4.787491538,2.079181157,0.09
34913,34913,MWROW60-100,26,2500.000631,2500.000631,103.9999738,4.644390647,2.01703323,0.09
34914,34914,MWROW60-100,20,2499.999945,2499.999945,80.00000176,4.382026657,1.903089997,0.09
34915,34915,MWROW60-100,20,2486.855046,2486.855046,80.42286193,4.387298488,1.905379524,0.09
34916,34916,MWROW60-100,8,2500.002771,2500.002771,31.99996453,3.465734794,1.505149497,0.09
34917,34917,MWROW60-100,6,2471.825209,2471.825209,24.273561,3.189387733,1.385133493,0.09
34918,34918,MWROW60-100,18,2499.984462,2499.984462,72.0004475,4.276672334,1.857335196,0.09
34919,34919,MWROW60-100,10,2490.892302,2490.892302,40.14625599,3.692529185,1.60364505,0.09
34920,34920,MWROW60-100,104,2484.251524,2484.251524,418.6371589,6.037004576,2.621837774,0.09
34921,34921,MWROW60-100,56,2500.000496,2500.000496,223.9999556,5.411645853,2.350247932,0.09
34922,34922,MWROW60-100,34,2491.297382,2491.297382,136.4750762,4.916142006,2.135053345,0.09
34923,34923,MWROW60-100,34,2499.999462,2499.999462,136.0000293,4.912655101,2.133539002,0.09
34924,34924,MWROW60-100,26,2478.494199,2478.494199,104.9024041,4.653030433,2.020785441,0.09
34925,34925,MWROW60-100,70,2499.993563,2499.993563,280.0007209,5.634792178,2.44715915,0.09
34926,34926,MWROW60-100,92,2499.999717,2499.999717,368.0000417,5.908083051,2.565847868,0.09
34927,34927,MWROW60-100,102,2497.562325,2497.562325,408.3982168,6.01224272,2.611083837,0.09
34928,34928,MWROW60-100,102,2497.560912,2497.560912,408.3984479,6.012243286,2.611084083,0.09
34929,34929,MWROW60-100,88,2499.999919,2499.999919,352.0000114,5.863631208,2.546542678,0.09
34930,34930,MWROW60-100,58,2489.486244,2489.486244,232.9797971,5.450951742,2.367318263,0.09
34931,34931,MWROW60-100,74,2500.000438,2500.000438,295.9999481,5.690359279,2.471291635,0.09
34932,34932,MWROW60-100,94,2499.998535,2499.998535,376.0002203,5.929589729,2.575188099,0.09
34933,34933,MWROW60-100,78,2701.85737,2701.85737,288.6902946,5.665354468,2.460432184,0.09
34934,34934,MWROW60-100,54,2481.846434,2481.846434,217.5799407,5.382566327,2.337618854,0.09
34935,34935,MWROW60-100,52,2499.997107,2499.997107,208.0002407,5.337539237,2.318063838,0.09
34936,34936,MWROW60-100,38,2461.575022,2461.575022,154.3727072,5.039369855,2.18857052,0.09
34937,34937,MWROW60-100,54,2499.998435,2499.998435,216.0001352,5.375279034,2.334454023,0.09
34938,34938,MWROW60-100,26,2499.9699,2499.9699,104.0012522,4.644402939,2.017038568,0.09
34939,34939,MWROW60-100,56,2478.244191,2478.244191,225.966433,5.420386462,2.35404393,0.09
34940,34940,MWROW60-100,90,2500.002114,2500.002114,359.9996956,5.886103186,2.556302134,0.09
34941,34941,MWROW60-100,48,2500.000901,2500.000901,191.9999308,5.257495012,2.283301072,0.09
34942,34942,MWROW60-100,20,2450.873882,2450.873882,81.60354618,4.401872719,1.911709032,0.09
34943,34943,MWROW60-100,52,2499.999062,2499.999062,208.000078,5.337538455,2.318063498,0.09
34944,34944,MWROW60-100,40,2500.000742,2500.000742,159.9999525,5.075173518,2.204119854,0.09
34945,34945,MWROW60-100,22,2452.167254,2452.167254,89.71655569,4.496655319,1.952872592,0.09
34946,34946,MWROW60-100,16,2499.996221,2499.996221,64.00009674,4.158884595,1.80618063,0.09
34947,34947,MWROW60-100,24,2499.997153,2499.997153,96.00010932,4.56434933,1.982271728,0.09
34948,34948,MWROW60-100,24,2499.998548,2499.998548,96.00005576,4.564348772,1.982271485,0.09
34949,34949,MWROW60-100,34,2500.003121,2500.003121,135.9998302,4.912653637,2.133538366,0.09
34950,34950,MWROW60-100,28,2500.000934,2500.000934,111.9999582,4.718498498,2.04921786,0.09
34951,34951,MWROW60-100,38,2500.000545,2500.000545,151.9999669,5.023880303,2.181843493,0.09
34952,34952,MWROW60-100,74,3263.158445,3263.158445,226.7741553,5.423954612,2.355593558,0.09
34953,34953,MWROW60-100,26,2642.882177,2642.882177,98.37744651,4.588811576,1.992895546,0.09
34954,34954,MWROW60-100,22,2500.001794,2500.001794,87.99993685,4.477336097,1.944482361,0.09
34955,34955,MWROW60-100,8,2500.002398,2500.002398,31.99996931,3.465734944,1.505149562,0.09
34956,34956,MWROW60-100,14,2500.002069,2500.002069,55.99995365,4.025350863,1.748187668,0.09
34957,34957,MWROW60-100,38,2499.998914,2499.998914,152.000066,5.023880955,2.181843777,0.09
34958,34958,MWROW60-100,18,2483.591383,2483.591383,72.47569034,4.2832512,1.860192361,0.09
34959,34959,MWROW60-100,40,2467.671472,2467.671472,162.0961317,5.088189565,2.209772651,0.09
34960,34960,MWROW60-100,28,2500.005171,2500.005171,111.9997683,4.718496803,2.049217124,0.09
