FID,PolygonID,HabType,CumEggs,PolygonAreaLL,PolygonAream2,EggDensityperHA,lnEggDensity,log10EggDensity,ProbEggs
25204,25205,MWROW20-60,2,2500.000908,2500.000908,7.999997094,2.079441178,0.903089829,0.1
25205,25206,MWROW20-60,14,2508.720928,2508.720928,55.80533029,4.02186939,1.746675683,0.1
25206,25207,MWROW20-60,10,2499.999693,2499.999693,40.00000491,3.688879577,1.602060045,0.1
25207,25208,MWROW20-60,36,2499.999336,2499.999336,144.0000382,4.969813565,2.158362607,0.1
25208,25209,MWROW20-60,28,2499.996139,2499.996139,112.000173,4.718500416,2.049218693,0.1
25209,25210,MWROW20-60,28,2500.000992,2500.000992,111.9999556,4.718498474,2.04921785,0.1
25210,25211,MWROW20-60,30,2500.001757,2500.001757,119.9999157,4.78749104,2.079180941,0.1
25211,25212,MWROW20-60,6,2499.999164,2499.999164,24.00000803,3.178054165,1.380211387,0.1
25212,25213,MWROW20-60,42,4924.571859,4924.571859,85.28660197,4.446017373,1.930880811,0.1
25213,25214,MWROW20-60,8,2458.927421,2458.927421,32.5345105,3.482301388,1.512344277,0.1
25214,25215,MWROW20-60,2,2500.001388,2500.001388,7.999995558,2.079440986,0.903089746,0.1
25215,25216,MWROW20-60,24,2500.00015,2500.00015,95.99999424,4.564348131,1.982271207,0.1
25216,25217,MWROW20-60,4,2500.000861,2500.000861,15.99999449,2.772588378,1.204119833,0.1
25217,25218,MWROW20-60,14,2500.001661,2500.001661,55.99996279,4.025351026,1.748187738,0.1
25218,25219,MWROW20-60,36,4393.823148,4393.823148,81.93320211,4.405904307,1.913459928,0.1
25219,25220,MWROW20-60,18,2499.995635,2499.995635,72.00012571,4.276667865,1.857333255,0.1
25220,25221,MWROW20-60,4,2489.476635,2489.476635,16.06763423,2.776806952,1.205951937,0.1
25221,25222,MWROW20-60,18,2500.001953,2500.001953,71.99994375,4.276665338,1.857332157,0.1
25222,25223,MWROW20-60,28,2500.002135,2500.002135,111.9999044,4.718498017,2.049217652,0.1
25223,25224,MWROW20-60,16,2461.632388,2461.632388,64.99751985,4.174349113,1.812896785,0.1
25224,25225,MWROW20-60,12,2499.998401,2499.998401,48.0000307,3.871201651,1.681241515,0.1
25225,25226,MWROW20-60,32,2500.004345,2500.004345,127.9997775,4.852028526,2.107209215,0.1
25226,25227,MWROW20-60,14,2500.000148,2500.000148,55.99999668,4.025351632,1.748188001,0.1
25227,25228,MWROW20-60,20,2499.995449,2499.995449,80.00014563,4.382028455,1.903090778,0.1
25228,25229,MWROW20-60,26,2499.99689,2499.99689,104.0001294,4.644392143,2.01703388,0.1
25229,25230,MWROW20-60,18,2499.994233,2499.994233,72.00016609,4.276668426,1.857333498,0.1
25230,25231,MWROW20-60,26,2499.996668,2499.996668,104.0001386,4.644392232,2.017033918,0.1
25231,25232,MWROW20-60,22,2500.001439,2500.001439,87.99994935,4.477336239,1.944482422,0.1
25232,25233,MWROW20-60,20,2500.002496,2500.002496,79.99992013,4.382025636,1.903089553,0.1
25233,25234,MWROW20-60,34,2500.000957,2500.000957,135.9999479,4.912654503,2.133538742,0.1
25234,25235,MWROW20-60,38,2500.000145,2500.000145,151.9999912,5.023880463,2.181843563,0.1
25235,25236,MWROW20-60,24,2500.000145,2500.000145,95.99999443,4.564348133,1.982271208,0.1
25236,25237,MWROW20-60,14,2500.001379,2500.001379,55.99996911,4.025351139,1.748187787,0.1
25237,25238,MWROW20-60,12,2499.996981,2499.996981,48.00005796,3.871202219,1.681241762,0.1
25238,25239,MWROW20-60,14,2500.001948,2500.001948,55.99995636,4.025350912,1.748187689,0.1
25239,25240,MWROW20-60,30,2499.999111,2499.999111,120.0000427,4.787492098,2.0791814,0.1
25240,25241,MWROW20-60,16,2500.001867,2500.001867,63.9999522,4.158882337,1.80617965,0.1
25241,25242,MWROW20-60,20,2500.000776,2500.000776,79.99997517,4.382026324,1.903089852,0.1
25242,25243,MWROW20-60,12,2500.0011,2500.0011,47.99997888,3.871200571,1.681241046,0.1
25243,25244,MWROW20-60,10,2500.001208,2500.001208,39.99998067,3.688878971,1.602059781,0.1
25244,25245,MWROW20-60,8,2499.994992,2499.994992,32.0000641,3.465737906,1.505150848,0.1
25245,25246,MWROW20-60,26,2499.999918,2499.999918,104.0000034,4.644390932,2.017033354,0.1
25246,25247,MWROW20-60,16,2499.999191,2499.999191,64.00002071,4.158883407,1.806180115,0.1
25247,25248,MWROW20-60,2,2500.001761,2500.00176,7.999994368,2.079440838,0.903089681,0.1
25248,25249,MWROW20-60,30,2459.167144,2459.167144,121.9925212,4.803959741,2.086333207,0.1
25249,25250,MWROW20-60,6,2499.998046,2499.998046,24.00001876,3.178054612,1.380211581,0.1
25250,25251,MWROW20-60,12,2499.996394,2499.996394,48.00006924,3.871202453,1.681241864,0.1
25251,25252,MWROW20-60,6,2484.047468,2484.047468,24.1541278,3.184455289,1.38299136,0.1
25252,25253,MWROW20-60,8,2499.998708,2499.998708,32.00001654,3.46573642,1.505150203,0.1
25253,25254,MWROW20-60,12,2499.99854,2499.99854,48.00002803,3.871201595,1.681241491,0.1
25254,25255,MWROW20-60,4,2499.997206,2499.997206,16.00001788,2.77258984,1.204120468,0.1
25255,25256,MWROW20-60,26,3297.844476,3297.844476,78.83937581,4.367412565,1.896743177,0.1
25256,25257,MWROW20-60,28,2500.001479,2500.001479,111.9999337,4.71849828,2.049217766,0.1
25257,25258,MWROW20-60,20,2500.000362,2500.000362,79.99998842,4.38202649,1.903089924,0.1
25258,25259,MWROW20-60,30,2474.645229,2474.645229,121.2294985,4.797685431,2.083608308,0.1
25259,25260,MWROW20-60,18,2499.997438,2499.997438,72.00007379,4.276667144,1.857332941,0.1
25260,25261,MWROW20-60,16,2499.99751,2499.99751,64.00006374,4.158884079,1.806180407,0.1
25261,25262,MWROW20-60,24,2499.997008,2499.997008,96.00011489,4.564349388,1.982271753,0.1
25262,25263,MWROW20-60,6,2500.005276,2500.005276,23.99994935,3.17805172,1.380210325,0.1
25263,25264,MWROW20-60,20,2500.00047,2500.00047,79.99998496,4.382026447,1.903089905,0.1
25264,25265,MWROW20-60,22,2500.001719,2500.001719,87.99993949,4.477336127,1.944482374,0.1
25265,25266,MWROW20-60,14,2500.349059,2500.349059,55.99218217,4.025212077,1.748127393,0.1
25266,25267,MWROW20-60,10,2500.001584,2500.001584,39.99997466,3.688878821,1.602059716,0.1
25267,25268,MWROW20-60,24,3837.943532,3837.943532,62.53348909,4.135702239,1.796112661,0.1
25268,25269,MWROW20-60,4,2499.997424,2499.997424,16.00001649,2.772589753,1.20412043,0.1
25269,25270,MWROW20-60,12,2463.242703,2463.242703,48.71627138,3.886013089,1.687674041,0.1
25270,25271,MWROW20-60,2,2499.998116,2499.998116,8.000006029,2.079442295,0.903090314,0.1
25271,25272,MWROW20-60,0,2499.998967,2499.998967,0,#NAME?,#NAME?,0.1
25272,25273,MWROW20-60,6,2500.00055,2500.00055,23.99999472,3.17805361,1.380211146,0.1
25273,25274,MWROW20-60,18,2499.999352,2499.999352,72.00001866,4.276666378,1.857332609,0.1
25274,25275,MWROW20-60,28,2500.002508,2500.002508,111.9998876,4.718497868,2.049217587,0.1
25275,25276,MWROW20-60,30,2500.000119,2500.000119,119.9999943,4.787491695,2.079181225,0.1
25276,25277,MWROW20-60,46,2500.001246,2500.001246,183.9999083,5.214935259,2.264817607,0.1
25277,25278,MWROW20-60,18,2499.997972,2499.997972,72.00005841,4.27666693,1.857332849,0.1
25278,25279,MWROW20-60,8,2500.001815,2500.001815,31.99997677,3.465735177,1.505149663,0.1
25279,25280,MWROW20-60,14,2500.000574,2500.000574,55.99998714,4.025351461,1.748187927,0.1
25280,25281,MWROW20-60,12,2499.998471,2499.998471,48.00002936,3.871201623,1.681241503,0.1
25281,25282,MWROW20-60,10,2499.999457,2499.999457,40.00000869,3.688879671,1.602060086,0.1
25282,25283,MWROW20-60,16,2481.505807,2481.505807,64.47697988,4.166308259,1.809404687,0.1
25283,25284,MWROW20-60,14,2499.99991,2499.99991,56.00000202,4.025351727,1.748188043,0.1
25284,25285,MWROW20-60,18,2500.004188,2500.004188,71.99987939,4.276664444,1.857331769,0.1
25285,25286,MWROW20-60,14,2500.002966,2500.002966,55.99993356,4.025350504,1.748187512,0.1
25286,25287,MWROW20-60,22,2500.005119,2500.005119,87.99981981,4.477334767,1.944481783,0.1
25287,25288,MWROW20-60,26,2500.004728,2500.004728,103.9998033,4.644389008,2.017032518,0.1
25288,25289,MWROW20-60,16,2500.000511,2500.000511,63.99998692,4.158882879,1.806179885,0.1
25289,25290,MWROW20-60,36,2500.086385,2500.086385,143.9950244,4.969778746,2.158347486,0.1
25290,25291,MWROW20-60,12,2499.99876,2499.99876,48.00002381,3.871201507,1.681241453,0.1
25291,25292,MWROW20-60,28,2475.585705,2475.585705,113.1045471,4.728312587,2.053480065,0.1
25292,25293,MWROW20-60,2,2476.892337,2476.892337,8.074634372,2.088727589,0.907122866,0.1
25293,25294,MWROW20-60,6,2480.866884,2480.866884,24.18509449,3.185736513,1.383547788,0.1
25294,25295,MWROW20-60,0,2500.001512,2500.001512,0,#NAME?,#NAME?,0.1
25295,25296,MWROW20-60,24,2499.997837,2499.997837,96.00008306,4.564349057,1.982271609,0.1
25296,25297,MWROW20-60,28,2464.663299,2464.663299,113.6057814,4.732734398,2.055400433,0.1
25297,25298,MWROW20-60,36,3093.393559,3093.393559,116.3770445,4.756835304,2.065867324,0.1
25298,25299,MWROW20-60,18,2469.304916,2469.304916,72.89500735,4.28902015,1.862697784,0.1
25299,25300,MWROW20-60,20,2500.001969,2500.001969,79.99993699,4.382025847,1.903089645,0.1
25300,25301,MWROW20-60,18,2500.365428,2500.365428,71.98947721,4.276519958,1.85726902,0.1
25301,25302,MWROW20-60,22,2461.263836,2461.263836,89.38497238,4.492952574,1.95126451,0.1
25302,25303,MWROW20-60,12,2495.888991,2495.888991,48.07906138,3.872846768,1.681955981,0.1
25303,25304,MWROW20-60,16,2499.99786,2499.99786,64.00005478,4.158883939,1.806180346,0.1
25304,25305,MWROW20-60,28,2499.983777,2499.983777,112.0007268,4.718505361,2.049220841,0.1
25305,25306,MWROW20-60,18,2499.983349,2499.983349,72.00047955,4.276672779,1.857335389,0.1
25306,25307,MWROW20-60,12,2496.940628,2496.940628,48.05881191,3.872425509,1.68177303,0.1
25307,25308,MWROW20-60,18,2500.0015,2500.0015,71.9999568,4.276665519,1.857332236,0.1
25308,25309,MWROW20-60,12,2486.97442,2486.97442,48.25140099,3.876424863,1.683509928,0.1
25309,25310,MWROW20-60,16,2500.002303,2500.002303,63.99994104,4.158882162,1.806179574,0.1
25310,25311,MWROW20-60,12,2500.000272,2500.000272,47.99999478,3.871200902,1.68124119,0.1
25311,25312,MWROW20-60,38,2499.999629,2499.999629,152.0000226,5.023880669,2.181843652,0.1
25312,25313,MWROW20-60,24,2499.997105,2499.997105,96.00011117,4.564349349,1.982271736,0.1
25313,25314,MWROW20-60,14,2499.999581,2499.999581,56.00000939,4.025351858,1.7481881,0.1
25314,25315,MWROW20-60,14,2558.415482,2558.415482,54.72136992,4.002254308,1.738156961,0.1
25315,25316,MWROW20-60,14,2500.003102,2500.003102,55.99993052,4.02535045,1.748187488,0.1
25316,25317,MWROW20-60,8,2499.999126,2499.999126,32.00001119,3.465736252,1.50515013,0.1
25317,25318,MWROW20-60,34,2499.994927,2499.994927,136.000276,4.912656915,2.13353979,0.1
25318,25319,MWROW20-60,4,2500.000371,2500.000371,15.99999763,2.772588574,1.204119918,0.1
25319,25320,MWROW20-60,8,2500.005035,2500.005035,31.99993555,3.465733889,1.505149104,0.1
25320,25321,MWROW20-60,18,2499.997507,2499.997507,72.0000718,4.276667116,1.85733293,0.1
25321,25322,MWROW20-60,6,2499.997695,2499.997695,24.00002213,3.178054752,1.380211642,0.1
25322,25323,MWROW20-60,14,2500.000851,2500.000851,55.99998094,4.02535135,1.748187879,0.1
25323,25324,MWROW20-60,22,2499.99948,2499.99948,88.0000183,4.477337022,1.944482762,0.1
25324,25325,MWROW20-60,16,2466.343639,2466.343639,64.8733605,4.172437069,1.812066395,0.1
25325,25326,MWROW20-60,20,2500.000074,2500.000074,79.99999763,4.382026605,1.903089974,0.1
25326,25327,MWROW20-60,14,2474.559763,2474.559763,56.57571989,4.035579916,1.752630089,0.1
25327,25328,MWROW20-60,16,2499.998344,2499.998344,64.00004239,4.158883746,1.806180262,0.1
25328,25329,MWROW20-60,22,2499.998785,2499.998785,88.00004277,4.4773373,1.944482883,0.1
25329,25330,MWROW20-60,14,2499.99972,2499.99972,56.00000627,4.025351803,1.748188076,0.1
25330,25331,MWROW20-60,16,2499.999713,2499.999713,64.00000735,4.158883198,1.806180024,0.1
25331,25332,MWROW20-60,28,4894.846466,4894.846466,57.20301994,4.046606693,1.757418957,0.1
25332,25333,MWROW20-60,2,2499.998149,2499.998149,8.000005923,2.079442282,0.903090309,0.1
25333,25334,MWROW20-60,10,2499.994536,2499.994536,40.00008742,3.68888164,1.602060941,0.1
25334,25335,MWROW20-60,14,2499.999969,2499.999969,56.00000069,4.025351703,1.748188032,0.1
25335,25336,MWROW20-60,20,2499.999002,2499.999002,80.00003194,4.382027034,1.90309016,0.1
25336,25337,MWROW20-60,12,2499.998414,2499.998414,48.00003045,3.871201645,1.681241513,0.1
25337,25338,MWROW20-60,18,2499.99763,2499.99763,72.00006826,4.276667067,1.857332908,0.1
25338,25339,MWROW20-60,16,2493.788714,2493.788714,64.15940497,4.161370689,1.807260328,0.1
25339,25340,MWROW20-60,22,2499.999109,2499.999109,88.00003136,4.477337171,1.944482827,0.1
25340,25341,MWROW20-60,34,2500.000711,2500.000711,135.9999613,4.912654601,2.133538785,0.1
25341,25342,MWROW20-60,20,2487.68119,2487.68119,80.39615398,4.386966339,1.905235273,0.1
25342,25343,MWROW20-60,10,2500.000562,2500.000562,39.99999101,3.688879229,1.602059894,0.1
25343,25344,MWROW20-60,12,2467.154214,2467.154214,48.63903493,3.884426396,1.686984949,0.1
25344,25345,MWROW20-60,20,2511.826956,2511.826956,79.6233194,4.377307007,1.901040279,0.1
25345,25346,MWROW20-60,6,2499.997684,2499.997684,24.00002223,3.178054757,1.380211644,0.1
25346,25347,MWROW20-60,22,2716.935075,2716.935075,80.97359485,4.394123112,1.90834342,0.1
25347,25348,MWROW20-60,10,2406.413123,2406.413123,41.55562445,3.727032878,1.618629813,0.1
25348,25349,MWROW20-60,46,2267.598859,2267.598859,202.8577489,5.312504989,2.307191602,0.1
25349,25350,MWROW20-60,20,2499.999546,2499.999546,80.00001453,4.382026816,1.903090066,0.1
25350,25351,MWROW20-60,38,5591.505404,5591.505404,67.9602312,4.218922699,1.832254848,0.1
25351,25352,MWROW20-60,10,2445.697647,2445.697647,40.88812864,3.710839768,1.611597234,0.1
25352,25353,MWROW20-60,40,2482.571409,2482.571409,161.1232606,5.082169666,2.207158242,0.1
25353,25354,MWROW20-60,2,2500.000974,2500.000974,7.999996883,2.079441152,0.903089818,0.1
25354,25355,MWROW20-60,2,2440.93018,2440.93018,8.193597737,2.103353086,0.913474639,0.1
25355,25356,MWROW20-60,50,4903.014658,4903.014658,101.9780757,4.624757846,2.008506813,0.1
25356,25357,MWROW20-60,12,2487.100266,2487.100266,48.2489595,3.876374263,1.683487952,0.1
25357,25358,MWROW20-60,50,2444.635594,2444.635594,204.5294608,5.320712028,2.310755874,0.1
25358,25359,MWROW20-60,10,2499.998767,2499.998767,40.00001973,3.688879947,1.602060206,0.1
25359,25360,MWROW20-60,10,2500.001725,2500.001725,39.9999724,3.688878764,1.602059692,0.1
25360,25361,MWROW20-60,22,2490.91991,2490.91991,88.32078427,4.480975462,1.946062917,0.1
25361,25362,MWROW20-60,20,2446.050874,2446.050874,81.76444821,4.403842531,1.91256451,0.1
25362,25363,MWROW20-60,24,2500.001197,2500.001197,95.99995404,4.564347713,1.982271025,0.1
25363,25364,MWROW20-60,14,2459.554901,2459.554901,56.92086806,4.041662024,1.755271515,0.1
25364,25365,MWROW20-60,24,2500.000191,2500.000191,95.99999267,4.564348115,1.9822712,0.1
25365,25366,MWROW20-60,10,2499.9966,2499.9966,40.0000544,3.688880814,1.602060582,0.1
25366,25367,MWROW20-60,16,2500.002396,2500.002396,63.99993866,4.158882125,1.806179558,0.1
25367,25368,MWROW20-60,26,2499.997778,2499.997778,104.0000924,4.644391788,2.017033725,0.1
25368,25369,MWROW20-60,20,2818.315289,2818.315289,70.96438102,4.262178075,1.851040419,0.1
25369,25370,MWROW20-60,16,2500.000931,2500.000931,63.99997617,4.158882711,1.806179812,0.1
25370,25371,MWROW20-60,8,2487.899929,2487.899929,32.15563418,3.470587682,1.507257079,0.1
25371,25372,MWROW20-60,6,2499.998483,2499.998483,24.00001456,3.178054437,1.380211505,0.1
25372,25373,MWROW20-60,6,2456.727211,2456.727211,24.42273596,3.1955145,1.387794314,0.1
25373,25374,MWROW20-60,12,2474.961671,2474.961671,48.48559936,3.881266833,1.685612769,0.1
25374,25375,MWROW20-60,10,2499.999836,2499.999836,40.00000262,3.68887952,1.60206002,0.1
25375,25376,MWROW20-60,26,2847.136382,2847.136382,91.31982635,4.51436792,1.960565077,0.1
25376,25377,MWROW20-60,22,2499.989521,2499.989521,88.00036886,4.477341006,1.944484493,0.1
25377,25378,MWROW20-60,20,2494.864286,2494.864286,80.16468115,4.384083033,1.90398307,0.1
25378,25379,MWROW20-60,16,2460.880818,2460.880818,65.01737054,4.174654473,1.813029402,0.1
25379,25380,MWROW20-60,10,2500.000608,2500.000608,39.99999027,3.688879211,1.602059886,0.1
25380,25381,MWROW20-60,16,2499.997487,2499.997487,64.00006433,4.158884089,1.806180411,0.1
25381,25382,MWROW20-60,12,2373.644908,2373.644908,50.5551608,3.923065033,1.703765496,0.1
25382,25383,MWROW20-60,28,2499.99795,2499.99795,112.0000918,4.718499691,2.049218379,0.1
25383,25384,MWROW20-60,0,2490.568614,2490.568614,0,#NAME?,#NAME?,0.1
25384,25385,MWROW20-60,16,2490.568614,2490.568614,64.24235779,4.162662772,1.807821472,0.1
25385,25386,MWROW20-60,62,2499.995408,2499.995408,248.0004555,5.513430583,2.394452479,0.1
25386,25387,MWROW20-60,32,2468.008246,2468.008246,129.6592102,4.864909549,2.112803372,0.1
25387,25388,MWROW20-60,20,2500.000057,2500.000057,79.99999818,4.382026612,1.903089977,0.1
25388,25389,MWROW20-60,20,2500.004,2500.004,79.999872,4.382025035,1.903089292,0.1
25389,25390,MWROW20-60,20,2499.996962,2499.996962,80.00009722,4.38202785,1.903090515,0.1
25390,25391,MWROW20-60,28,2469.638519,2469.638519,113.3769164,4.730717812,2.054524641,0.1
25391,25392,MWROW20-60,10,2499.998458,2499.998458,40.00002467,3.688880071,1.602060259,0.1
25392,25393,MWROW20-60,24,2500.001626,2500.001626,95.99993756,4.564347541,1.982270951,0.1
25393,25394,MWROW20-60,40,4755.562761,4755.562761,84.11202209,4.432149507,1.924858074,0.1
25394,25395,MWROW20-60,48,4818.371735,4818.371735,99.61871487,4.601350047,1.998340935,0.1
25395,25396,MWROW20-60,20,2500.001271,2500.001271,79.99995933,4.382026126,1.903089766,0.1
25396,25397,MWROW20-60,20,2499.998458,2499.998458,80.00004934,4.382027251,1.903090255,0.1
25397,25398,MWROW20-60,8,2499.998498,2499.998498,32.00001923,3.465736504,1.505150239,0.1
25398,25399,MWROW20-60,30,2500.000526,2500.000526,119.9999748,4.787491532,2.079181155,0.1
25399,25400,MWROW20-60,10,2499.982069,2499.982069,40.0002869,3.688886627,1.602063106,0.1
25400,25401,MWROW20-60,20,2482.014306,2482.014306,80.57971282,4.389246916,1.906225715,0.1
25401,25402,MWROW20-60,20,2499.999224,2499.999224,80.00002483,4.382026945,1.903090122,0.1
25402,25403,MWROW20-60,16,2499.998222,2499.998222,64.00004552,4.158883795,1.806180283,0.1
25403,25404,MWROW20-60,26,2499.997684,2499.997684,104.0000963,4.644391826,2.017033742,0.1
25404,25405,MWROW20-60,12,2508.318786,2508.318786,47.84080902,3.86787902,1.679798515,0.1
25405,25406,MWROW20-60,16,2499.999502,2499.999502,64.00001275,4.158883283,1.80618006,0.1
25406,25407,MWROW20-60,12,2500.002173,2500.002173,47.99995828,3.871200142,1.68124086,0.1
25407,25408,MWROW20-60,12,2485.816419,2485.816419,48.27387859,3.876890598,1.683712194,0.1
25408,25409,MWROW20-60,14,2500.001063,2500.001063,55.99997619,4.025351266,1.748187842,0.1
25409,25410,MWROW20-60,20,2974.84959,2974.84959,67.23028978,4.208123887,1.827564983,0.1
25410,25411,MWROW20-60,6,2500.001636,2500.001636,23.99998429,3.178053176,1.380210958,0.1
25411,25412,MWROW20-60,6,2500.0001,2500.0001,23.99999904,3.17805379,1.380211224,0.1
25412,25413,MWROW20-60,6,2454.537427,2454.537427,24.44452439,3.19640624,1.388181592,0.1
25413,25414,MWROW20-60,20,4680.877788,4680.877788,42.72702879,3.754831713,1.630702693,0.1
25414,25415,MWROW20-60,8,2480.91713,2480.91713,32.24613956,3.473398332,1.508477729,0.1
25415,25416,MWROW20-60,14,2449.901616,2449.901616,57.14515191,4.045594556,1.756979392,0.1
25416,25417,MWROW20-60,26,2500.002758,2500.002758,103.9998853,4.644389796,2.01703286,0.1
25417,25418,MWROW20-60,12,2500.00039,2500.00039,47.99999251,3.871200855,1.68124117,0.1
25418,25419,MWROW20-60,22,2499.998534,2499.998534,88.0000516,4.477337401,1.944482927,0.1
25419,25420,MWROW20-60,10,2500.000154,2500.000154,39.99999754,3.688879393,1.602059965,0.1
25420,25421,MWROW20-60,18,2499.997036,2499.997036,72.00008536,4.276667305,1.857333011,0.1
25421,25422,MWROW20-60,34,2500.001786,2500.001786,135.9999028,4.912654171,2.133538598,0.1
25422,25423,MWROW20-60,14,4616.612611,4616.612611,30.32526482,3.411981188,1.481804602,0.1
25423,25424,MWROW20-60,12,2500.000208,2500.000208,47.99999601,3.871200928,1.681241201,0.1
25424,25425,MWROW20-60,12,2500.000578,2500.000578,47.9999889,3.87120078,1.681241137,0.1
25425,25426,MWROW20-60,12,2466.065338,2466.065338,48.6605112,3.884867843,1.687176667,0.1
25426,25427,MWROW20-60,14,2444.854819,2444.854819,57.26311391,4.04765668,1.757874961,0.1
25427,25428,MWROW20-60,18,2500.00049,2500.00049,71.99998589,4.276665923,1.857332411,0.1
25428,25429,MWROW20-60,30,2500.001986,2500.001986,119.9999047,4.787490948,2.079180901,0.1
25429,25430,MWROW20-60,28,2467.035224,2467.035224,113.4965554,4.731772488,2.054982681,0.1
25430,25431,MWROW20-60,16,2500.000022,2500.000022,63.99999944,4.158883075,1.80617997,0.1
25431,25432,MWROW20-60,16,2499.998903,2499.998903,64.00002808,4.158883522,1.806180165,0.1
25432,25433,MWROW20-60,22,2500.001639,2500.001639,87.99994231,4.477336159,1.944482387,0.1
25433,25434,MWROW20-60,14,2482.34958,2482.34958,56.39818063,4.0324369,1.751265094,0.1
25434,25435,MWROW20-60,6,2500.003316,2500.003316,23.99996817,3.178052504,1.380210666,0.1
25435,25436,MWROW20-60,12,2483.932831,2483.932831,48.31048509,3.87764862,1.684041398,0.1
25436,25437,MWROW20-60,10,2500.002501,2500.002501,39.99995998,3.688878454,1.602059557,0.1
25437,25438,MWROW20-60,42,2491.154371,2491.154371,168.596537,5.127508505,2.22684865,0.1
25438,25439,MWROW20-60,20,2500.001549,2500.001549,79.99995043,4.382026015,1.903089718,0.1
25439,25440,MWROW20-60,12,2500.00054,2500.00054,47.99998963,3.871200795,1.681241144,0.1
25440,25441,MWROW20-60,20,2494.082311,2494.082311,80.18981536,4.384396516,1.904119213,0.1
25441,25442,MWROW20-60,36,2500.000393,2500.000393,143.9999774,4.969813142,2.158362424,0.1
25442,25443,MWROW20-60,30,2499.998641,2499.998641,120.0000652,4.787492286,2.079181482,0.1
25443,25444,MWROW20-60,22,2469.663445,2469.663445,89.08096382,4.489545662,1.949784907,0.1
25444,25445,MWROW20-60,32,2499.999979,2499.999979,128.0000011,4.852030272,2.107209973,0.1
25445,25446,MWROW20-60,22,2500.001337,2500.001337,87.99995294,4.47733628,1.94448244,0.1
25446,25447,MWROW20-60,18,2500.003648,2500.003648,71.99989494,4.27666466,1.857331863,0.1
25447,25448,MWROW20-60,6,2478.055631,2478.055631,24.21253149,3.186870329,1.384040199,0.1
25448,25449,MWROW20-60,10,2499.987335,2499.987335,40.00020264,3.68888452,1.602062191,0.1
25449,25450,MWROW20-60,14,2499.999618,2499.999618,56.00000856,4.025351844,1.748188093,0.1
25450,25451,MWROW20-60,8,2500.001554,2500.001554,31.99998011,3.465735281,1.505149708,0.1
25451,25452,MWROW20-60,14,2487.818081,2487.818081,56.27421115,4.030236369,1.750309416,0.1
25452,25453,MWROW20-60,8,2500.000201,2500.000201,31.99999743,3.465735822,1.505149943,0.1
25453,25454,MWROW20-60,12,2500.001323,2500.001323,47.9999746,3.871200482,1.681241008,0.1
25454,25455,MWROW20-60,20,2499.999958,2499.999958,80.00000134,4.382026651,1.903089994,0.1
25455,25456,MWROW20-60,16,2472.734635,2472.734635,64.7056897,4.169849137,1.810942471,0.1
25456,25457,MWROW20-60,14,2500.001702,2500.001702,55.99996188,4.02535101,1.748187731,0.1
25457,25458,MWROW20-60,16,2500.002884,2500.002884,63.99992617,4.15888193,1.806179473,0.1
25458,25459,MWROW20-60,40,2499.999898,2499.999898,160.0000065,5.075173856,2.20412,0.1
25459,25460,MWROW20-60,36,2479.03686,2479.03686,145.2176875,4.97823391,2.162019517,0.1
25460,25461,MWROW20-60,30,2500.001896,2500.001896,119.999909,4.787490984,2.079180917,0.1
25461,25462,MWROW20-60,14,2499.984234,2499.984234,56.00035316,4.025357997,1.748190766,0.1
25462,25463,MWROW20-60,12,2499.999713,2499.999713,48.00000551,3.871201126,1.681241287,0.1
25463,25464,MWROW20-60,18,2499.99902,2499.99902,72.00002822,4.276666511,1.857332667,0.1
25464,25465,MWROW20-60,18,2500.000962,2500.000962,71.99997229,4.276665734,1.857332329,0.1
25465,25466,MWROW20-60,30,2500.001016,2500.001016,119.9999512,4.787491336,2.07918107,0.1
25466,25467,MWROW20-60,42,2500.016524,2500.016524,167.9988896,5.12395737,2.225306411,0.1
25467,25468,MWROW20-60,18,2481.496785,2481.496785,72.53686609,4.28409493,1.860558788,0.1
25468,25469,MWROW20-60,16,2500.001293,2500.001293,63.9999669,4.158882566,1.806179749,0.1
25469,25470,MWROW20-60,4,2500.00192,2500.00192,15.99998771,2.772587954,1.204119649,0.1
25470,25471,MWROW20-60,10,2499.999156,2499.999156,40.0000135,3.688879792,1.602060138,0.1
25471,25472,MWROW20-60,12,2500.002141,2500.002141,47.99995889,3.871200155,1.681240865,0.1
25472,25473,MWROW20-60,10,2499.999661,2499.999661,40.00000542,3.68887959,1.60206005,0.1
25473,25474,MWROW20-60,20,2476.792996,2476.792996,80.74958235,4.39135279,1.907140285,0.1
25474,25475,MWROW20-60,34,2499.998749,2499.998749,136.0000681,4.912655386,2.133539126,0.1
25475,25476,MWROW20-60,12,2466.399535,2466.399535,48.6539177,3.884732334,1.687117816,0.1
25476,25477,MWROW20-60,20,2479.687699,2479.687699,80.65531804,4.390184742,1.906633008,0.1
25477,25478,MWROW20-60,8,2499.99724,2499.99724,32.00003533,3.465737007,1.505150458,0.1
25478,25479,MWROW20-60,18,2472.881187,2472.881187,72.78958688,4.287572908,1.862069255,0.1
25479,25480,MWROW20-60,14,2500.003879,2500.003879,55.99991311,4.025350139,1.748187353,0.1
25480,25481,MWROW20-60,18,2476.044113,2476.044113,72.69660466,4.28629468,1.861514127,0.1
25481,25482,MWROW20-60,22,2500.002298,2500.002298,87.99991911,4.477335895,1.944482273,0.1
25482,25483,MWROW20-60,16,2437.145743,2437.145743,65.65056705,4.184346238,1.817238482,0.1
